avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
1.5281,-1.3500000000000008,0,-1.3500000000000008,0,0,barnes_group,0.11651020497083664,0,0.2414,29,9,1738,0,0.0,1024,7
1.4784,-1.2700000000000007,0,-1.2700000000000007,0,0,barnes_group,0.09326183547576268,0,0.2402,35,9,1738,0,0.0,1152,8
1.5,-1.3400000000000007,0,-1.3400000000000007,0,0,barnes_group,0.16393390794595084,0,0.239,35,9,1738,0,0.0,1280,9
1.4391,-0.3200000000000008,35,-0.3200000000000008,1,0,barnes_group,0.08650179704030354,2,0.2378,28,9,1738,1,1.0,1408,10
1.5247,0.31999999999999973,35,0.6399999999999995,2,0,barnes_group,-0.003962164123853047,2,0.2366,27,9,1738,2,1.0,1536,11
1.5291,-1.1600000000000008,0,-1.1600000000000008,0,0,barnes_group,-0.01284053549170494,0,0.2354,34,9,1738,0,0.0,1664,12
1.4781,-1.1700000000000006,0,-1.1700000000000006,0,0,barnes_group,-0.01609191671013832,0,0.2342,25,9,1738,0,0.0,1792,13
1.3939,-1.0900000000000007,0,-1.0900000000000007,0,0,barnes_group,-0.025628037750720978,0,0.2331,22,9,1738,0,0.0,1920,14
1.4489,-0.9700000000000005,0,-0.9700000000000005,0,0,barnes_group,0.02034822106361389,0,0.2319,36,9,1738,0,0.0,2048,15
1.2805,-0.8300000000000004,0,-0.8300000000000004,0,0,barnes_group,-0.009361660728851954,0,0.2307,30,9,1738,0,0.0,2176,16
1.4671,-0.9700000000000006,0,-0.9700000000000006,0,0,barnes_group,-0.00622183084487915,0,0.2296,30,9,1738,0,0.0,2304,17
1.6154,-0.05000000000000056,35,-0.05000000000000056,1,0,barnes_group,-0.007505481441815694,1,0.2284,33,9,1738,1,1.0,2432,18
1.5783,-1.2100000000000009,0,-1.2100000000000009,0,0,barnes_group,0.05065175145864487,0,0.2273,27,9,1738,0,0.0,2560,19
